id,ident,type,name,latitude_deg,longitude_deg,scheduled_service
317353,MX-0120,small_airport,Nicolas Bravo Airport,17.734577,-92.62813,no
317354,MX-0121,small_airport,La Joya Brun Airstrip,19.4444,-103.6713,no
317355,MX-0122,small_airport,El Jabali Airport,19.448475,-103.683921,no
317356,MX-0123,small_airport,La Simiente Airstrip,22.1806,-98.4142,no
317357,MX-0124,small_airport,Chantol Airstrip,22.0943,-99.0963,no
317358,MX-0125,small_airport,Covadonga Airport,21.9117,-98.9564,no
317468,MX-0126,small_airport,Algodonera de Tapachula Airport,14.822495,-92.333216,no
317470,MX-0127,small_airport,Potrerillos Airstrip,25.7972,-99.2511,no
317472,MX-0129,small_airport,La Equis Airport,30.512437,-106.432979,no
317959,MX-0130,small_airport,Terminal Airport,24.6862,-101.42491,no
317960,MX-0131,small_airport,Santa Elena Airstrip,29.6391,-101.8959,no
317961,MX-0132,small_airport,Los Algodones Airport,25.8699,-100.339,no
317962,MX-0133,small_airport,Aerodeportes Airfield,25.522305,-100.079413,no
317963,MX-0134,small_airport,El Preson Airport,30.928714,-106.4297,no
317964,MX-0135,small_airport,Transpacifico Airfield,25.7982,-108.9527,no
318228,MX-0137,small_airport,Rancho La Pe_a Airport,28.6356,-102.2231,no
318377,MX-0138,small_airport,Lampazos de Naranjo Airport,27.014617,-100.510744,no
318378,MX-0139,small_airport,Pilares Airport,28.84771,-102.635317,no
318379,MX-0140,small_airport,Boquillas del Carmen Airport,29.177923,-102.91133,no
318859,MX-0143,small_airport,Rancho los Pinos Airport,30.409918,-115.919261,no
318872,MX-0144,small_airport,Melgoza Airport,32.25745,-115.17335,no
318873,MX-0145,small_airport,La Rosa Airport,27.81014,-100.65745,no
318874,MX-0146,small_airport,Los Ebanos Airport,25.34254,-97.73329,no
318876,MX-0147,small_airport,Pielagos Airport,24.71256,-105.8624,no
318877,MX-0148,small_airport,Juarez Hermanos Airstrip,32.54633,-114.92859,no
318878,MX-0149,small_airport,Aerofumigaciones Castro Airport,32.543656,-114.928305,no
318879,MX-0150,small_airport,La Burra Airport,28.06394,-100.16332,no
318882,MX-0153,small_airport,La Rivera Airport,30.84809,-112.92075,no
318883,MX-0154,small_airport,La Victoria Airport,23.6813,-98.048908,no
318885,MX-0155,small_airport,Mosqueda Airport,32.16331,-115.27344,no
318886,MX-0156,small_airport,Canoitas Airport,28.07301,-100.39192,no
318888,MX-0157,small_airport,La Constancia Airport,25.95686,-108.88524,no
318889,MX-0158,small_airport,Las Brechas Airport,29.28228,-110.80762,no
318890,MX-0159,small_airport,Rancho Santa Monica Airport,29.628898,-106.939702,no
318891,MX-0160,small_airport,Los Halcones Airstrip,25.52802,-108.64768,no
318898,MX-0164,small_airport,Aero Fumigaciones David Airport,22.66174,-98.44989,no
318937,MX-0165,small_airport,Candelaria Airport,18.182725,-91.020082,no
318938,MX-0166,small_airport,Esc_rcega Airport,18.666948,-90.729603,no
318939,MX-0167,small_airport,Villa Manuel Airport,22.736377,-98.33401,no
318940,MX-0168,small_airport,Pulticub Airport,19.075874,-87.560513,no
318941,MX-0169,small_airport,Mahahual Airport,18.75919,-87.699592,no
318942,MX-0170,small_airport,Xcalak Airport,18.266738,-87.85515,no
318943,MX-0171,small_airport,Holbox Airport,21.518237,-87.383596,no
318944,MX-0172,small_airport,Rancho San Jose Airport,17.586968,-92.950389,no
318974,MX-0173,small_airport,Esc_rcega Airport,18.60333,-90.71525,no
319037,MX-0174,small_airport,La Laguna Airport,19.80858,-90.138868,no
319039,MX-0176,small_airport,La Joya Airport,19.47314,-90.662475,no
319050,MX-0179,small_airport,El Cayal Airport,19.76752,-90.170298,no
319052,MX-0180,small_airport,Mata Larga Airport,18.40338,-91.38328,no
319058,MX-0181,small_airport,Palizada Airport,18.26775,-92.0907,no
319059,MX-0182,small_airport,Xpujil Airport,18.51111,-89.40226,no
319120,MX-0183,small_airport,Los Bravos De Bonfil Airport,17.98953,-91.68843,no
319123,MX-0186,small_airport,La Piedrera Airport,25.10145,-107.92163,no
319311,MX-0187,small_airport,Insurgente Marcos Escobedo Airport,21.99162,-103.282928,no
319315,MX-0188,small_airport,La Reforma de Guerrero Airport,28.22295,-100.58693,no
319317,MX-0189,small_airport,La Colonia Airport,19.616961,-104.450942,no
319318,MX-0190,small_airport,Paco Airport,20.308378,-103.159506,no
319319,MX-0191,small_airport,Barra de Navidad Airport,19.219431,-104.661502,no
319320,MX-0192,small_airport,Cuautla Airport,20.191474,-104.413804,no
319321,MX-0193,small_airport,Ocotlan Airport,20.371175,-102.773541,no
319322,MX-0194,small_airport,San Gabriel Airport,19.696336,-103.833835,no
319334,MX-0195,small_airport,San Martin De Bola_os Airport,21.691584,-103.827029,no
319335,MX-0196,small_airport,Tepatitlan Municipal Airport,20.784594,-102.674106,no
319336,MX-0197,small_airport,El Petacal Airport,19.623799,-103.84353,no
319337,MX-0198,small_airport,La Gloria III Airport,19.897267,-105.294851,no
319338,MX-0199,small_airport,Costalegre Airport,19.718896,-105.232721,no
319339,MX-0200,small_airport,Los Gonzalez Airport,20.553263,-102.692352,no
319341,MX-0201,small_airport,Los Cerritos Airport,20.418767,-102.923414,no
319369,MX-0202,small_airport,Guayaberos Airport,21.7406,-102.9661,no
319370,MX-0203,small_airport,Cedros Airport,24.6353,-101.79655,no
319371,MX-0204,small_airport,Rancho El Tulillo Airport,23.82449,-101.787196,no
319372,MX-0205,small_airport,Ramon Lopez Velarde Airport,21.75929,-103.30188,no
319373,MX-0206,small_airport,Aerolandia Airport,19.583748,-98.089833,no
319374,MX-0207,small_airport,Santa Rosa de Lima Airport,20.596398,-90.080502,no
319376,MX-0208,small_airport,Balancan Airstrip,17.875324,-91.5513,no
319377,MX-0209,small_airport,San Ant_nio Airport,17.979734,-93.231776,no
319378,MX-0210,small_airport,Xiquipilli Airport,17.911553,-91.749201,no
319379,MX-0211,small_airport,La Giralda Airport,17.685186,-93.384514,no
319380,MX-0212,small_airport,La Ceiba Airport,17.921538,-93.57529,no
319381,MX-0213,small_airport,Campo David Airport,17.637752,-93.408717,no
319382,MX-0214,small_airport,Morelos Airstrip,32.62521,-114.885057,no
319383,MX-0215,small_airport,Lomas Tristes Airport,17.576836,-92.569234,no
319384,MX-0216,small_airport,San Carlos Airport,17.584395,-92.82096,no
319385,MX-0217,small_airport,Rancho San Jose de Pedrero Airport,17.716684,-92.946102,no
319393,MX-0218,small_airport,La Florida,17.654391,-92.967664,no
319394,MX-0219,small_airport,La Pista Airport,17.608573,-93.011254,no
319395,MX-0220,small_airport,Jorge Efrain Airport,17.674206,-92.969815,no
319396,MX-0221,small_airport,San Fernando Airstrip,17.611649,-92.99586,no
319397,MX-0222,small_airport,Monterrey Airport,17.661922,-92.986369,no
319402,MX-0223,small_airport,Los Cerones Airport,22.139843,-98.516517,no
319403,MX-0224,small_airport,Nuevo Temalacaco Airport,22.287539,-98.613067,no
319404,MX-0225,small_airport,Palula Airport,23.809294,-101.408446,no
319405,MX-0226,small_airport,Campo Rio Verde Airport,21.917274,-99.939137,no
319407,MX-0227,small_airport,Moctezuma Airport,21.916127,-98.5521,no
319408,MX-0228,small_airport,La Ensenada Airport,21.938353,-98.514968,no
319409,MX-0229,small_airport,Ju-Bar Airport,22.161984,-98.515318,no
319410,MX-0230,small_airport,Hualul Airport,21.911766,-98.730239,no
319411,MX-0231,small_airport,Santa Ana de Vanegas Airport,24.171264,-100.912954,no
319465,MX-0232,small_airport,Lorenzos Airstrip,21.1112,-86.83654,no
319466,MX-0233,small_airport,Viento y Sol Airstrip,21.106885,-86.834839,no
319467,MX-0234,small_airport,Capit_n Eduardo A. Toledo Airport,20.42323,-86.99633,no
319470,MX-0235,small_airport,Punta Pajaros Airport,19.61463,-87.42622,no
319477,MX-0236,small_airport,Felipe Carrillo Puerto Airport,19.61013,-88.074291,no
319478,MX-0237,small_airport,Kohunlinch Airport,18.453315,-88.821866,no
319479,MX-0238,small_airport,Pucte Airport,18.2654,-88.69206,no
319480,MX-0239,small_airport,Xcaret Airport,20.58035,-87.12706,no
319544,MX-0241,small_airport,Chavar_n Airport,19.19735,-104.54093,no
319549,MX-0242,small_airport,La Tigrera Airport,19.02606,-104.23294,no
319550,MX-0243,small_airport,Cerro de Ortega Airport,18.781,-103.75662,no
319551,MX-0244,small_airport,Rancho Lanzarote Airport,19.67141,-99.32265,no
319552,MX-0245,small_airport,Aeroclub Valle de Bravo Airfield,19.145245,-100.074855,no
319575,MX-0246,small_airport,La Bego_a Airport,21.1259,-100.40626,no
319576,MX-0247,small_airport,Sof_a Airport,20.53887,-101.45003,no
319577,MX-0248,small_airport,Campo Cort_s Airport,20.775255,-101.347954,no
319578,MX-0249,small_airport,Military Air Station 6,20.67486,-101.3111,no
319579,MX-0250,small_airport,Santa Rosalia Airport,21.03045,-101.670569,no
319582,MX-0251,small_airport,Los Filos Airport,17.8918,-99.6691,no
319584,MX-0253,small_airport,Las Bodas Airport,17.2667,-100.9645,no
319585,MX-0254,small_airport,Taxco Airport,18.5736,-99.5962,no
319588,MX-0255,small_airport,Atoyac Airstrip,17.219413,-100.447935,no
319653,MX-0257,small_airport,El Pinocho Airport,19.47655,-100.4332,no
319678,MX-0258,small_airport,Far_as Airport,19.165125,-102.856476,no
319679,MX-0259,small_airport,Aerofumigaciones Lopez Airport,19.20205,-102.83707,no
319680,MX-0260,small_airport,Silva Airport,19.205658,-102.831381,no
319681,MX-0261,small_airport,Cutzarondiro,19.178122,-101.500299,no
319696,MX-0262,small_airport,Pur_pecha Airport,19.54572,-101.57533,no
319698,MX-0263,small_airport,Aerosam Airport,18.98022,-102.71668,no
319699,MX-0264,small_airport,Aguililla Airport,18.742388,-102.801245,no
319700,MX-0265,small_airport,Carlos D_az Becerril Airport,19.2371,-101.67952,no
319702,MX-0267,small_airport,Pista A_rea Cadenas,19.205697,-102.617601,no
319704,MX-0268,small_airport,And Port Airport,19.22791,-102.68606,no
319785,MX-0269,small_airport,Rancho El Jaralito,21.655,-100.7765,no
319786,MX-0270,small_airport,Rancho Providencia Airport,30.2948,-106.7515,no
319787,MX-0271,small_airport,Palos Dulces Airport,25.5385,-108.490661,no
319788,MX-0272,small_airport,El Fortin Airport,27.981798,-102.094792,no
319789,MX-0273,small_airport,Aero Club Manitoba Airport,28.6558,-106,no
319790,MX-0274,small_airport,Aero Club Manitoba Airport,28.6558,-106.9005,no
319793,MX-0277,small_airport,Rancho Los Chirriones Airport,31.0276,-109.204,no
319846,MX-0279,small_airport,Ultraligeros del Desierto Airport,31.39144,-113.5371,no
319849,MX-0282,small_airport,Carneros Airport,29.510361,-106.12885,no
319851,MX-0284,small_airport,Las Bugambilias Airport,21.607,-104.8325,no
319852,MX-0285,small_airport,Rancho El Papalote Airport,27.89929,-100.50765,no
319855,MX-0286,small_airport,La Angostura Airport,30.8507,-112.814801,no
319856,MX-0287,small_airport,JBS Airport,25.4406,-108.38896,no
319857,MX-0288,small_airport,Ixtlan II Airport,21.0413,-104.4431,no
319858,MX-0289,small_airport,Margaritas Airport,28.6836,-101.780501,no
319859,MX-0290,small_airport,Rancho Productor de Leche Villa Ahumada Airport,30.475351,-106.514831,no
319960,MX-0291,small_airport,El Bols_n Airport,24.7951,-107.7231,no
319961,MX-0292,small_airport,Santa Rosa Airstrip,25.3462,-107.103,no
319962,MX-0293,small_airport,Dos Amigos Airstrip,30.506614,-115.887121,no
319963,MX-0294,small_airport,Rancho Laguna Vista Airport,24.7959,-97.85,no
319964,MX-0295,small_airport,La Poza Airport,22.132,-98.2066,no
319967,MX-0297,small_airport,El Toro Airport,26.262677,-102.122664,no
319968,MX-0298,small_airport,La Curva Airport,18.9872,-102.0851,no
319969,MX-0299,small_airport,Rancho Maga_a Airport,30.635,-115.9577,no
319970,MX-0300,small_airport,Rancho Grande Airport,29.8252,-111.2448,no
319971,MX-0301,small_airport,San Pantaleon Airstrip,26.6532,-108.094301,no
319972,MX-0302,small_airport,Vallecitos Airport,25.7185,-107.1572,no
321116,MX-0303,small_airport,San Roberto Airport,27.104167,-100.831389,no
321117,MX-0304,small_airport,San Jorge Airport,23.612555,-97.877543,no
321118,MX-0305,small_airport,Cuautla de Huitzililla Airport,18.700277,-98.891944,no
321119,MX-0306,small_airport,Los Barrancos Airport,23.639325,-98.464417,no
321120,MX-0307,small_airport,Carboneras Airport,23.239639,-97.888806,no
321121,MX-0308,small_airport,Los Novillos Airport,27.516134,-104.15789,no
321146,MX-0310,small_airport,Husky Airport,22.7891,-98.49,no
321147,MX-0311,small_airport,Huerta Los Sauces Airport,27.0992,-105.0778,no
321149,MX-0312,small_airport,Rancho Don Roberto Airport,27.2385,-100.9146,no
321150,MX-0313,small_airport,Rancho El Bernal Airport,22.7004,-98.5009,no
321151,MX-0314,small_airport,Betty Airport,22.8155,-98.5574,no
321152,MX-0315,small_airport,Agua Zarca Airport,23.295,-97.8875,no
321153,MX-0316,small_airport,La Palma Airport,22.8664,-98.386701,no
321154,MX-0317,small_airport,Alicia Airport,22.8728,-98.5864,no
321170,MX-0321,small_airport,Rancho San Gerardo Airport,26.979194,-100.264721,no
321171,MX-0322,small_airport,Bonfil Airport,32.300833,-114.975,no
321174,MX-0324,small_airport,Lopez Airstrip,32.409944,-115.049083,no
321175,MX-0325,small_airport,El Salto Airport,23.77356,-105.326658,no
321176,MX-0326,small_airport,Rancho Loma Blanca Airport,29.70041,-102.137158,no
321645,MX-0328,small_airport,El Romance Airport,23.374222,-97.928584,no
321646,MX-0329,small_airport,La Pinta Airport,25.447861,-98.473083,no
321647,MX-0330,small_airport,Ejido Erendira Airport,31.288028,-116.391722,no
321648,MX-0331,small_airport,Sianori Airport,25.262284,-106.8017,no
321649,MX-0332,small_airport,Pista Aerea Agricola Mayacoba,25.933889,-109.210556,no
321650,MX-0333,small_airport,Vista Alegre Airport,22.549127,-98.057853,no
321651,MX-0334,small_airport,San Lorenzo Acu_a Airport,29.308333,-101.090278,no
321652,MX-0335,small_airport,El Seco Airport,29.414349,-101.397725,no
321655,MX-0338,small_airport,La Concordia Airport,17.577593,-93.412714,no
321656,MX-0339,small_airport,Aguaje del Monte Airport,28.725771,-109.817585,no
321657,MX-0340,small_airport,El Gavilan Airport,24.760055,-107.749174,no
321672,MX-0341,small_airport,Ejidal Airstrip,20.808405,-105.255848,no
321691,MX-0342,small_airport,Pista A_rea de Tuxpan,21.942507,-105.274911,no
321692,MX-0343,small_airport,La Pochoteca Airport,21.583759,-104.6885332,no
321693,MX-0344,small_airport,Puerta Bonita de Loma Azul,21.839676,-105.172792,no
321694,MX-0345,small_airport,Amatlan de Jora Airport,21.393753,-104.128434,no
321695,MX-0346,small_airport,Apozolco Airport,21.430033,-103.905605,no
321696,MX-0347,small_airport,Mecatillo Airport,21.240628,-104.167934,no
321697,MX-0348,small_airport,El Trapiche Airport,21.442661,-104.197225,no
321698,MX-0349,small_airport,Huajimic Airport,21.682934,-104.305722,no
321699,MX-0350,small_airport,San Juan Ixtapalapa Airport,21.49986,-104.067751,no
321802,MX-0351,small_airport,Santa Efigenia  Airport,24.748404,-106.317911,no
321803,MX-0352,small_airport,Leo Airport,27.9881,-111.038887,no
321804,MX-0353,small_airport,El Llano Airport,26.841677,-107.0971,no
321805,MX-0354,small_airport,El Patrocinio Airport,25.777028,-102.956639,no
321806,MX-0355,small_airport,Mesa de Cartujanos Airstrip,26.951026,-100.713416,no
321807,MX-0356,small_airport,C.P.A. Leonardo L_pez Hernandez Airport,16.495761,-94.39862,no
321808,MX-0357,small_airport,El Dury Airport,25.757672,-104.434218,no
321809,MX-0358,small_airport,Mesa de Fronteras Airport,30.951281,-109.753835,no
321810,MX-0359,small_airport,Los Gloriosos Airport,27.093586,-99.982531,no
321811,MX-0360,small_airport,Tumbiscatio Airport,18.519963,-102.375289,no
321819,MX-0361,small_airport,Punta Bufeo Airport,29.907,-114.447676,no
321820,MX-0362,small_airport,El Socorrito Airport,30.320266,-115.821263,no
321821,MX-0363,small_airport,Rancho El Milagro Airport,30.61667,-115.929698,no
321822,MX-0364,small_airport,Rancho Santa Maria Airport,28.753366,-105.677934,no
321823,MX-0365,small_airport,San Juan de Norotal Airstrip,25.151723,-106.979489,no
321824,MX-0366,small_airport,Ganaderia Santo Domingo Airport,28.942346,-102.393098,no
321825,MX-0367,small_airport,Baborigame Airport,26.433538,-107.270901,no
321826,MX-0368,small_airport,El Barril Airport,28.306719,-112.885271,no
321827,MX-0369,small_airport,El Cobano Airport,19.155378,-102.008585,no
321828,MX-0370,small_airport,La Huerta Airport,27.455281,-110.019717,no
321840,MX-0371,small_airport,El Buen Pastor Airstrip,30.571796,-115.92079,no
321844,MX-0372,small_airport,Los Pinos Airport,30.41432,-115.868816,no
321846,MX-0374,small_airport,Sergio Perez de Leon Airport,25.505621,-100.082557,no
321847,MX-0375,small_airport,Guachochi Airport,26.842652,-107.061353,no
321850,MX-0377,small_airport,Fumigaciones Aereas Perez Airport,24.9652,-107.754583,no
321851,MX-0378,small_airport,El Laurel Airstrip,25.237494,-106.837591,no
321853,MX-0380,small_airport,Nahuatl Airstrip,22.694137,-104.620994,no
322554,MX-0383,small_airport,La Noria Airport,24.90499,-107.281708,no
322555,MX-0384,small_airport,San Agustin Airport,27.406389,-110.233888,no
322556,MX-0385,small_airport,El Fresnal Airport,31.038086,-107.530996,no
322557,MX-0386,small_airport,San Isidro Labrador Airport,27.370417,-109.908056,no
322559,MX-0387,small_airport,La Esperanza I Airport,18.987527,-102.112083,no
322560,MX-0388,small_airport,Las Alamandas Airport,19.6225,-105.170937,no
322561,MX-0389,small_airport,El Paraiso Airport,22.806972,-98.487,no
322562,MX-0390,small_airport,La Alameda Mocorito Airport,25.48014,-107.932295,no
322563,MX-0391,small_airport,Guadalupe de Llera Airport,23.388579,-98.781319,no
322564,MX-0392,small_airport,Pueblito Airport,29.068194,-105.126663,no
322825,MX-0399,small_airport,Huajuapan Airport,17.815672,-97.743611,no
322826,MX-0400,small_airport,Plan de Iguala Airport,22.043206,-98.473092,no
322828,MX-0402,small_airport,Fumigaciones Aereas Cervantes Airport,27.420556,-110.1,no
322829,MX-0403,small_airport,San Jorge Airport,19.285793,-90.300021,no
322961,MX-0405,small_airport,Valle Hermoso Airport,25.617376,-97.816692,no
322962,MX-0406,small_airport,Rio Bravo Airstrip,25.837279,-98.117336,no
322963,MX-0407,small_airport,Paso Real Airstrip,24.824711,-98.164431,no
322967,MX-0408,small_airport,Bravo Airport,25.972194,-98.119168,no
322968,MX-0409,small_airport,Pe_a Flor Airport,24.563284,-103.032122,no
322969,MX-0410,small_airport,Cuixmala Airport,19.379351,-104.987386,no
322980,MX-0412,small_airport,Ocosingo Airport,16.891884,-92.054834,no
323046,MX-0413,small_airport,Air Station No. 8 Loma Bonita,18.023333,-95.853611,no
323390,MX-0414,small_airport,Tayoltita Airport,24.109686,-105.922812,no
323391,MX-0415,small_airport,Topia Airport,25.210781,-106.569451,no
323392,MX-0416,small_airport,Canelas Airstrip,25.128263,-106.552689,no
323393,MX-0417,small_airport,El Palmarito Airstrip,23.887633,-105.719018,no
323394,MX-0418,small_airport,Elota Airstrip,23.935466,-106.872801,no
323395,MX-0419,small_airport,Ejidal Airstrip,23.909576,-106.897357,no
323396,MX-0420,small_airport,Bayosa Airstrip,24.770113,-106.77038,no
323397,MX-0421,small_airport,Tamazula de Victoria Airport,24.966947,-106.956454,no
323398,MX-0422,small_airport,Badiraguato Airport,25.355589,-107.556547,no
323399,MX-0423,small_airport,T_moris Airport,27.261718,-108.29294,no
323400,MX-0424,small_airport,Creel Airport,27.725133,-107.652015,no
323401,MX-0425,small_airport,Carich_ Airstrip,27.917501,-107.043159,no
323402,MX-0426,small_airport,Bajichic Airport,27.600945,-107.122756,no
323403,MX-0427,small_airport,Norogachi Airstrip,27.277004,-107.1499,no
323404,MX-0428,small_airport,San Bias Airport,21.546076,-105.28736,no
323406,MX-0429,small_airport,Tecubichi Airstrip,27.678451,-106.842784,no
323407,MX-0430,small_airport,La Vainilla Airport,25.193032,-106.860011,no
323408,MX-0431,small_airport,Platanar Airstrip,25.204562,-106.775905,no
323410,MX-0432,small_airport,Las Adjuntas Airstrip,25.151144,-106.802273,no
323414,MX-0433,small_airport,Teacap_n Naval Air Station,22.538607,-105.717215,no
323415,MX-0434,small_airport,El Rosario Airstrip,22.990549,-105.86842,no
323416,MX-0435,small_airport,Mesa del Nayar Airport,22.201221,-104.647073,no
323417,MX-0436,small_airport,Huazamota Airstrip,22.525853,-104.497873,no
323418,MX-0437,small_airport,La Candelaria Airstrip,23.08303,-104.545296,no
323419,MX-0438,small_airport,Los Charcos Airstrip,23.000115,-104.293973,no
323420,MX-0439,small_airport,Nueva Colonia Airstrip,22.316867,-104.0207,no
323421,MX-0440,small_airport,Santa Catarina Airstrip,22.218361,-104.059687,no
323422,MX-0441,small_airport,San Andr_s Cohamiata Airstrip,22.190108,-104.244516,no
323423,MX-0442,small_airport,Santa Clara Airstrip,22.236136,-104.271938,no
323425,MX-0443,small_airport,Chimaltit_n Airstrip,21.787215,-103.774474,no
323426,MX-0444,small_airport,Tuxpan de Bola_os Airstrip,21.88036,-104.019506,no
323427,MX-0445,small_airport,Puente de Camotl_n Airstrip,21.708936,-104.09111,no
323441,MX-0447,small_airport,Del Mayo Airport,26.896361,-109.525027,no
323449,MX-0449,small_airport,Cap. P.A. Roberto Chavez Balderas Airport,25.300041,-99.721716,no
323451,MX-0451,small_airport,El Chapote Airstrip,27.268005,-101.051459,no
323452,MX-0452,small_airport,Villa de Ocampo Airport,26.44424,-105.499956,no
323454,MX-0454,small_airport,La Pinosa Airstrip,25.168091,-107.118611,no
323455,MX-0455,small_airport,Yamoriba Airstrip,24.233892,-105.820197,no
323580,MX-0458,small_airport,Chinat_ Airstrip,26.182586,-106.595219,no
323581,MX-0459,small_airport,Guadalupe y Calvo Airstrip,26.05549,-106.970514,no
323857,MX-0460,small_airport,San Bernardino de Milpillas Chico Airstrip,23.385099,-105.144418,no
323858,MX-0461,small_airport,San Francisco del Mezquital Airstrip,23.495019,-104.39784,no
323859,MX-0462,small_airport,Llano Grande Airstrip,22.785651,-105.100625,no
323878,MX-0470,small_airport,San Mart_n de Bola_os Airstrip,21.509215,-103.804158,no
323915,MX-0471,small_airport,Aduana de Sonoyta Airstrip,31.636762,-112.812528,no
323925,MX-0472,small_airport,Santa Maria de Otaez Airport,24.699766,-106,no
323927,MX-0474,small_airport,El Rincon Airstrip,25.235992,-106.769275,no
323928,MX-0475,small_airport,Los Violines Poniente Airport,30.305161,-106.479226,no
323929,MX-0476,small_airport,General. Roberto Fierro Airport,28.568056,-107.467221,no
323930,MX-0477,small_airport,Rancho La Escondida Airport,28.858056,-101.873888,no
323932,MX-0479,small_airport,El Contadero Airport,23.786944,-97.878056,no
323933,MX-0480,small_airport,Ingenio de Huixtla Airport,15.086121,-92.502777,no
323934,MX-0481,small_airport,Rancho Santa Anita Airport,29.673203,-105.280751,no
323935,MX-0482,small_airport,Rancho La Rosita Airport,28.347778,-101.672778,no
323936,MX-0483,small_airport,Minera La Perla Airport,28.342132,-104.515177,no
323937,MX-0484,small_airport,Buenavista de Atascaderos Airport,25.756865,-106.797866,no
323938,MX-0485,small_airport,Ganaderia Cimarron Airport,28.310814,-102.402143,no
323939,MX-0486,small_airport,Rancho Rio Grande,28.199464,-100.233572,no
324210,MX-0487,small_airport,Los Angeles Airport,29.500556,-101.667571,no
324211,MX-0488,small_airport,Zoquipan Airstrip,22.013807,-104.544069,no
324213,MX-0489,small_airport,El Desemboque Airport,28.781083,-101.30071,no
324214,MX-0490,small_airport,Los Pecos Airstrip,29.654077,-101.466669,no
324216,MX-0492,small_airport,Rancho San Antonio Airstrip,31.322506,-110.590133,no
324218,MX-0493,small_airport,San Pedro del Gallo Airport,25.561266,-104.285241,no
324219,MX-0494,small_airport,Venecia Airport,26.202206,-98.558212,no
324220,MX-0495,small_airport,Las Islas Airport,32.561902,-115.258558,no
324221,MX-0496,small_airport,Trampa Santa Rosa Airport,29.636925,-101.469959,no
324223,MX-0498,small_airport,Rancho El Porvenir Airport,28.576416,-100.936635,no
324228,MX-0503,small_airport,El Refugio Airport,26.814846,-105.619571,no
324229,MX-0504,small_airport,San Manolo Airport,27.147258,-100.747276,no
324230,MX-0505,small_airport,Marte R. Gomez Airport,14.905922,-92.4465,no
324231,MX-0506,small_airport,Santa Maria Paras Airstrip,26.446838,-99.666483,no
324232,MX-0507,small_airport,El Aguila Ranch Airport,27.986694,-100.225724,no
324233,MX-0508,small_airport,El Palmar Ranch Airstrip,22.797147,-99.140886,no
324234,MX-0509,small_airport,El Ochenta Airport,23.741128,-98.223815,no
324242,MX-0512,small_airport,Santa Rosa de Hopelchen Airstrip,19.849668,-89.693175,no
324243,MX-0513,small_airport,Santa Cecilia Airport,27.369395,-109.938403,no
324244,MX-0514,small_airport,Golfo de Santa Clara Airport,31.708581,-114.524374,no
324245,MX-0515,small_airport,El Mochomo Airport,25.196893,-108.068683,no
324246,MX-0516,small_airport,Santa Teresa Airport,26.8775,-99.890557,no
324247,MX-0517,small_airport,Mochicahui Airport,25.91075,-108.918388,no
324248,MX-0518,small_airport,Aero Agricola El Caimanero Airport,24.944324,-107.751679,no
324249,MX-0519,small_airport,El Centenario Airport,23.662874,-97.95002,no
324250,MX-0520,small_airport,El Bonito Airport,29.018056,-102.014444,no
324252,MX-0522,small_airport,Topila Airport,22.102013,-97.975933,no
324254,MX-0524,small_airport,Mesa Loma Prieta Airport,23.763178,-98.74587,no
324255,MX-0525,small_airport,El Duraznito Airstrip,27.538889,-108.681389,no
324256,MX-0526,small_airport,El Blanquillo Airport,17.577833,-93.063,no
324257,MX-0527,small_airport,Rancho El Pato Airport,28.193321,-101.555128,no
324258,MX-0528,small_airport,Las Higueras Airport,21.818613,-104.521592,no
324259,MX-0529,small_airport,Higuera Gorda Airport,21.679373,-104.531888,no
324260,MX-0530,small_airport,La Encantada Airport,28.409801,-102.614401,no
324263,MX-0533,small_airport,Pista Coahuila,32.276763,-114.965679,no
324264,MX-0534,small_airport,Rancho BBB Airport,25.711499,-108.30648,no
324265,MX-0535,small_airport,Campo Montelargo Airport,24.9392,-107.864188,no
324266,MX-0536,small_airport,Las Varas Airport,21.189617,-105.149591,no
324275,MX-0537,small_airport,Campo Berlin Airport,24.821968,-107.580246,no
324276,MX-0538,small_airport,Rancho Cerro Blanco Airport,27.773338,-106.015214,no
324277,MX-0539,small_airport,Morris Airport,24.608317,-107.449834,no
324279,MX-0540,small_airport,Campo La Primavera Airport,24.714586,-107.415919,no
324280,MX-0541,small_airport,Loma Linda Airstrip,25.840642,-107.322625,no
324281,MX-0542,small_airport,Bamopa Airport,25.527798,-107.296706,no
324293,MX-0543,small_airport,La Perla Airport,24.719854,-107.540039,no
324294,MX-0544,small_airport,La Providencia de Acapetahua Airport,15.286305,-92.749889,no
324295,MX-0545,small_airport,Los Lobos Airport,26.043294,-104.870018,no
324297,MX-0547,small_airport,Las Salvias Airstrip,25.664613,-107.499709,no
324298,MX-0548,small_airport,El Capiro Airstrip,28.231169,-102.568148,no
324299,MX-0549,small_airport,Santa Anita del Yaqui Airport,27.312946,-109.881604,no
324300,MX-0550,small_airport,Santa Barbara I Airport,27.476666,-109.979722,no
324301,MX-0551,small_airport,Acocotla Airport,18.850475,-98.447013,no
324302,MX-0552,small_airport,Dolores Nay Airport,22.349301,-104.949114,no
324303,MX-0553,small_airport,San Antonio El Russio Airport,27.521079,-100.800533,no
324304,MX-0554,small_airport,Rancho El Salado Airstrip,29.639167,-101.759166,no
324305,MX-0555,small_airport,Aerofumigaciones Sarabia Airport,24.872339,-107.487607,no
324306,MX-0556,small_airport,Guamuchil Evora Airport,25.406723,-108.072245,no
